ID,qualifier_count,thought_verbs_count,loud_verbs_count,neutral_verbs_count,quiet_verbs_count
id14351,0,0,0,0,0
id14352,1,0,0,0,0
id14353,0,1,0,1,0
id14354,0,0,0,1,0
id14356,0,0,0,0,0
id14359,0,0,0,0,0
id14360,0,0,0,1,0
id14363,0,0,0,0,0
id14364,0,0,0,0,0
id14365,0,0,0,0,0
id14366,0,1,0,0,0
id14368,0,1,0,0,0
id14370,0,0,0,0,0
id14371,0,0,0,0,0
id14372,2,0,0,0,0
id14373,0,0,0,0,0
id14374,0,0,0,1,1
id14376,2,1,0,2,0
id14377,0,0,0,0,0
id14378,0,0,0,0,0
id14379,0,1,0,0,0
id14380,0,0,0,0,0
id14381,0,2,0,0,0
id14382,0,1,0,0,0
id14383,0,1,0,1,0
id14384,0,0,0,0,0
id14385,0,0,0,0,0
id14387,0,0,0,0,0
id14388,0,0,0,0,0
id14389,1,0,0,0,0
id14391,0,1,0,0,0
id14392,0,0,0,0,0
id14393,0,0,0,0,0
id14394,0,1,0,0,0
id14396,0,0,0,0,0
id14398,1,0,0,0,0
id14399,1,0,0,0,0
id14400,1,1,0,0,0
id14401,0,1,0,0,0
id14403,0,1,0,0,0
id14405,0,0,0,0,0
id14407,0,0,0,0,0
id14409,0,0,0,0,0
id14410,3,2,0,0,0
id14411,0,4,1,0,0
id14412,0,0,0,1,0
id14414,1,0,1,1,0
id14415,0,0,0,0,0
id14417,0,0,0,0,0
id14418,2,0,0,0,0
id14420,1,0,0,0,0
id14422,2,1,0,0,0
id14424,1,0,0,0,0
id14425,1,0,0,0,0
id14426,0,0,0,0,0
id14427,0,1,0,0,0
id14428,0,0,0,0,0
id14429,0,0,0,0,0
id14432,1,0,1,0,0
id14433,2,1,0,0,0
id14434,0,0,0,0,0
id14435,1,0,0,0,0
id14437,0,0,0,0,0
id14438,0,1,0,0,0
id14439,2,0,0,0,0
id14441,1,0,0,0,0
id14442,0,2,0,0,0
id14443,2,0,0,0,0
id14446,2,0,0,0,0
id14447,0,1,0,0,1
id14448,0,0,0,0,1
id14449,0,1,0,0,1
id14451,0,0,0,0,0
id14454,1,0,0,0,0
id14455,0,0,1,0,0
id14456,0,0,0,0,0
id14457,0,0,0,0,0
id14458,0,0,0,0,0
id14459,0,0,0,0,0
id14460,0,0,0,0,0
id14461,0,0,0,0,0
id14462,0,0,0,0,0
id14463,1,0,0,0,0
id14464,0,1,0,0,0
id14465,0,0,0,0,0
id14468,0,1,0,0,0
id14469,0,0,0,0,0
id14470,0,0,0,0,0
id14471,0,0,0,0,0
id14472,0,0,0,2,0
id14473,0,0,0,0,0
id14475,0,0,0,0,0
id14476,0,0,0,1,0
id14477,0,0,0,0,0
id14479,0,0,0,0,0
id14483,0,0,0,0,0
id14484,0,1,0,0,0
id14486,0,1,0,0,0
id14488,0,0,0,0,0
id14490,0,0,0,0,0
id14492,0,0,0,0,0
id14494,1,1,0,0,0
id14496,0,0,0,0,0
id14498,0,0,0,0,1
id14499,1,0,0,0,0
id14501,0,0,0,0,0
id14503,1,1,0,1,0
id14505,0,3,0,0,0
id14508,0,1,0,1,0
id14509,1,2,0,0,0
id14510,0,1,0,0,0
id14511,0,0,0,0,0
id14512,0,1,0,0,0
id14514,1,0,0,0,0
id14515,0,0,0,0,0
id14519,4,0,0,0,0
id14520,1,0,0,0,0
id14521,1,1,0,1,0
id14522,0,0,0,0,0
id14523,0,0,0,1,0
id14524,0,0,0,0,1
id14527,0,0,0,0,0
id14529,0,0,0,0,0
id14530,0,0,0,0,0
id14531,0,0,0,0,0
id14532,0,1,0,0,0
id14535,0,0,0,0,0
id14536,0,0,0,0,0
id14538,1,0,0,0,0
id14539,2,0,0,0,0
id14540,2,1,0,1,0
id14541,0,0,1,0,0
id14542,0,0,0,0,0
id14543,0,0,0,0,0
id14545,1,2,0,2,0
id14547,0,0,0,0,0
id14548,0,0,0,0,0
id14550,1,0,0,0,0
id14551,0,0,0,0,0
id14552,0,0,1,0,0
id14553,0,0,0,1,0
id14554,1,1,0,0,0
id14556,0,0,0,0,0
id14557,1,0,0,1,0
id14558,1,2,0,0,0
id14559,0,2,0,0,0
id14560,0,0,0,0,0
id14562,1,0,0,0,0
id14563,1,0,0,0,0
id14565,0,0,0,0,0
id14566,0,1,0,0,0
id14567,0,0,0,0,0
id14569,1,2,0,0,0
id14571,0,0,0,0,0
id14572,0,0,0,0,0
id14573,0,0,0,0,0
id14575,0,0,0,0,0
id14576,0,0,0,0,0
id14578,0,0,0,0,0
id14579,0,0,0,0,0
id14581,1,0,0,1,0
id14582,0,0,0,0,0
id14583,0,0,0,0,0
id14585,0,0,0,0,0
id14586,0,1,0,0,0
id14587,0,2,0,0,0
id14589,0,1,0,0,0
id14590,0,0,0,0,0
id14591,0,0,0,0,0
id14592,0,0,0,0,0
id14593,0,0,0,0,0
id14596,1,0,0,1,0
id14598,0,0,0,0,0
id14599,0,0,0,0,0
id14600,0,0,0,1,0
id14602,0,1,0,0,0
id14603,0,0,0,1,0
id14604,0,1,0,0,0
id14607,0,1,0,0,0
id14608,0,0,0,0,0
id14609,0,0,0,0,0
id14610,0,0,0,0,0
id14611,0,0,0,0,0
id14613,1,2,0,0,0
id14614,0,0,0,0,0
id14615,0,0,0,0,0
id14619,0,0,0,1,0
id14620,0,0,0,0,0
id14621,0,0,0,0,0
id14622,0,2,0,0,0
id14624,0,0,1,0,0
id14625,0,0,0,0,1
id14626,0,2,0,0,0
id14627,0,0,0,0,0
id14628,0,0,0,0,0
id14629,0,1,0,0,0
id14631,0,0,0,0,0
id14633,0,1,0,0,0
id14634,2,0,0,0,0
id14635,2,0,0,0,0
id14636,0,0,0,0,1
id14637,0,0,0,0,0
id14638,1,1,0,0,0
id14639,1,0,0,0,0
id14640,1,1,0,0,0
id14641,1,0,0,0,0
id14646,3,0,0,0,0
id14647,0,0,0,0,0
id14648,1,0,0,0,0
id14649,0,0,0,1,0
id14651,0,0,0,0,0
id14652,0,1,0,0,0
id14653,0,0,0,0,0
id14654,1,0,0,0,0
id14655,1,0,0,0,0
id14656,0,0,0,0,0
id14657,0,0,0,0,0
id14658,2,1,0,0,0
id14661,0,0,0,1,0
id14662,0,0,0,0,0
id14663,0,0,0,0,0
id14664,0,0,0,0,0
id14667,0,0,0,0,0
id14668,0,0,0,0,0
id14669,0,0,0,1,0
id14671,0,0,1,0,0
id14672,0,0,1,0,0
id14674,0,1,0,0,0
id14675,0,1,0,0,0
id14676,0,0,0,1,0
id14678,0,1,0,0,0
id14679,0,1,0,0,0
id14681,1,0,0,0,0
id14682,1,2,0,0,0
id14686,0,0,0,0,0
id14687,1,0,0,1,0
id14692,0,2,0,0,0
id14693,1,0,0,0,0
id14697,0,1,0,0,0
id14698,0,0,0,0,0
id14701,0,0,0,1,0
id14702,0,0,0,0,0
id14704,0,0,0,1,0
id14705,0,2,1,0,0
id14706,0,0,0,0,0
id14708,1,0,0,0,0
id14710,0,0,0,0,0
id14715,1,1,0,0,0
id14716,0,0,0,0,0
id14717,0,1,0,0,0
id14719,0,0,0,0,0
id14720,0,0,0,0,0
id14723,2,0,0,0,0
id14724,3,0,0,0,0
id14726,0,0,0,0,0
id14727,0,0,0,0,0
id14728,0,0,0,0,0
id14729,0,2,0,0,0
id14730,2,2,0,1,0
id14731,2,1,0,0,0
id14732,0,0,0,0,0
id14733,0,1,0,2,0
id14735,0,0,0,0,0
id14737,0,0,1,0,0
id14738,0,1,0,0,0
id14743,1,1,0,0,0
id14744,0,0,0,0,0
id14745,0,0,0,0,0
id14746,0,0,0,0,0
id14747,1,0,0,0,0
id14749,0,0,0,0,0
id14750,0,1,0,0,0
id14751,0,1,0,0,0
id14753,0,0,0,0,0
id14754,0,0,0,0,0
id14756,3,1,0,0,0
id14757,0,1,0,0,0
id14759,0,1,0,0,0
id14761,0,0,0,0,0
id14762,0,1,0,1,0
id14763,0,0,0,0,0
id14764,0,0,0,0,0
id14767,1,2,0,0,0
id14769,0,0,0,1,0
id14770,1,1,0,0,0
id14771,0,1,0,1,0
id14772,1,0,0,1,0
id14773,3,2,0,0,0
id14775,0,0,0,0,0
id14776,2,0,0,0,0
id14777,0,0,0,1,0
id14778,0,0,0,0,0
id14781,0,0,1,0,0
id14782,0,2,0,1,0
id14783,0,0,1,0,0
id14785,0,1,0,1,0
id14787,0,0,0,0,0
id14789,0,0,0,0,0
id14791,0,0,0,0,1
id14792,0,0,1,0,0
id14794,0,0,0,0,0
id14795,0,0,0,0,0
id14798,0,0,0,0,0
id14799,1,1,0,0,0
id14800,1,0,0,1,0
id14802,0,0,0,0,0
id14804,0,1,0,0,0
id14805,0,0,0,0,0
id14806,1,0,0,0,0
id14807,0,0,0,0,0
id14808,0,1,0,0,0
id14812,0,0,0,0,0
id14813,0,1,0,0,0
id14814,0,0,0,0,0
id14815,0,1,0,0,0
id14816,0,2,0,0,0
id14819,1,0,0,0,0
id14820,0,0,0,1,0
id14821,0,1,0,0,0
id14822,0,0,0,0,0
id14823,1,0,0,1,0
id14826,0,0,0,0,0
id14830,0,0,0,0,0
id14831,0,0,0,0,0
id14832,0,0,0,0,0
id14834,0,0,0,0,0
id14836,2,1,0,0,0
id14837,3,0,0,1,0
id14838,0,2,0,0,0
id14839,1,1,0,0,0
id14840,0,0,0,0,0
id14843,0,0,0,0,0
id14845,0,0,0,0,0
id14846,0,0,0,0,0
id14847,0,0,0,0,0
id14848,0,0,0,0,0
id14849,0,1,0,0,0
id14851,0,0,0,0,0
id14855,1,0,0,0,0
id14856,0,0,0,0,0
id14857,0,0,0,0,0
id14858,0,0,0,0,0
id14859,0,5,0,1,0
id14860,0,0,0,0,0
id14862,2,0,0,0,0
id14863,1,0,0,0,0
id14865,2,2,0,0,0
id14870,0,0,0,0,0
id14871,0,0,0,0,0
id14874,0,0,0,0,0
id14875,2,0,0,0,0
id14876,3,0,0,0,0
id14877,0,0,0,1,0
id14878,0,1,0,0,0
id14879,0,1,0,0,0
id14880,1,1,0,0,0
id14881,0,1,0,1,0
id14882,2,1,0,1,0
id14883,0,0,0,0,0
id14885,0,0,0,0,0
id14886,1,1,0,0,0
id14887,0,0,0,1,0
id14888,0,0,0,0,0
id14889,0,0,0,0,0
id14890,1,1,0,0,0
id14892,1,0,0,1,0
id14894,1,0,0,0,0
id14897,1,0,0,0,0
id14898,0,1,0,0,0
id14899,1,1,0,0,0
id14900,0,1,0,0,0
id14902,0,0,0,0,0
id14905,0,0,2,0,0
id14906,0,0,0,0,0
id14909,0,0,0,0,0
id14910,0,0,0,0,0
id14911,0,0,0,0,0
id14914,0,0,0,0,0
id14917,0,0,0,0,0
id14919,0,0,0,0,0
id14920,0,1,0,0,0
id14921,0,0,0,0,0
id14922,0,0,1,0,0
id14923,1,0,0,1,0
id14924,2,0,1,0,0
id14926,0,0,0,1,0
id14927,1,0,0,0,0
id14928,1,0,0,0,0
id14930,2,0,0,0,0
id14931,1,0,0,0,0
id14932,1,0,0,0,0
id14933,0,0,0,0,0
id14934,1,0,0,0,0
id14935,1,0,0,0,0
id14937,1,0,0,0,0
id14938,0,0,0,0,0
id14941,0,0,0,0,0
id14942,0,0,0,1,0
id14944,0,0,0,0,0
id14945,2,0,0,0,0
id14946,3,0,0,0,0
id14947,0,0,0,0,0
id14948,1,1,0,0,0
id14951,0,0,0,0,0
id14952,0,0,0,0,0
id14954,1,1,0,1,0
id14955,0,1,1,0,0
id14956,0,2,0,0,0
id14957,1,0,0,0,0
id14959,0,0,0,0,0
id14960,0,1,0,0,0
id14962,2,0,0,0,0
id14963,0,0,0,0,0
id14965,0,0,0,0,0
id14966,0,1,0,0,0
id14967,0,0,0,0,0
id14968,0,1,0,0,0
id14969,0,0,0,0,0
id14970,1,0,0,0,0
id14971,0,0,0,0,0
id14972,1,0,0,0,0
id14973,1,0,0,0,0
id14974,0,0,0,0,0
id14977,1,0,0,1,0
id14978,0,0,0,0,0
id14981,0,0,0,1,0
id14984,0,0,0,1,0
id14985,1,0,0,0,0
id14987,0,0,0,0,0
id14989,4,0,0,0,0
id14990,2,1,0,0,0
id14991,0,0,0,0,0
id14993,0,0,1,0,0
id14994,0,2,0,0,0
id14995,0,0,0,0,0
id14996,0,1,0,0,0
id14998,3,0,0,0,0
id14999,0,0,0,0,0
id15000,0,0,0,0,0
id15001,0,0,0,0,0
id15004,0,0,0,0,0
id15005,0,0,0,0,0
id15006,1,0,0,0,0
id15007,0,0,0,1,0
id15010,3,0,0,0,0
id15013,0,0,0,0,0
id15014,2,0,0,2,0
id15015,0,0,0,0,0
id15016,0,0,0,0,0
id15019,1,0,0,0,0
id15020,0,0,0,0,0
id15021,0,0,0,0,0
id15023,4,0,0,0,0
id15024,0,0,0,0,0
id15025,0,0,1,0,0
id15026,0,2,0,0,0
id15027,0,0,0,0,0
id15028,0,0,0,0,0
id15029,0,1,0,0,0
id15032,0,1,0,0,0
id15033,0,1,0,0,0
id15034,0,1,0,0,0
id15035,1,1,0,0,1
id15037,0,1,0,1,1
id15038,0,1,0,0,0
id15039,2,1,0,0,0
id15040,0,0,0,0,0
id15041,0,1,0,0,0
id15042,2,0,1,0,0
id15043,0,1,0,1,1
id15044,0,0,0,0,0
id15046,2,0,0,0,0
id15048,1,0,0,1,0
id15049,0,0,0,0,0
id15053,0,0,0,0,0
id15054,0,0,0,0,0
id15055,0,0,0,0,0
id15056,2,2,0,0,0
id15057,1,0,0,1,0
id15058,2,0,0,0,0
id15059,0,0,0,0,0
id15061,0,2,0,0,0
id15062,1,1,0,0,0
id15063,0,0,0,0,0
id15064,0,0,0,0,0
id15066,0,0,0,2,0
id15067,1,0,0,0,0
id15072,0,0,0,0,0
id15073,0,0,0,0,0
id15074,2,0,0,0,0
id15076,1,0,0,2,0
id15077,0,0,0,0,0
id15078,0,0,0,0,0
id15079,1,0,0,0,0
id15080,0,0,0,0,0
id15083,0,0,0,0,0
id15084,1,0,0,0,0
id15088,1,0,0,0,0
id15090,0,1,0,1,0
id15092,0,0,0,0,0
id15094,0,1,0,0,0
id15095,0,0,0,0,0
id15097,0,0,1,0,0
id15098,0,0,0,0,0
id15100,0,0,0,0,0
id15101,0,0,0,0,0
id15102,1,4,0,0,0
id15103,0,1,0,1,0
id15105,0,0,0,0,0
id15107,0,0,0,0,0
id15109,0,0,0,0,0
id15110,1,0,0,0,1
id15111,2,0,0,0,0
id15116,1,0,0,0,0
id15118,0,0,0,0,0
id15121,0,0,0,0,0
id15123,0,1,0,0,0
id15126,0,0,0,0,0
id15127,1,1,0,0,0
id15130,0,0,0,0,0
id15132,0,0,0,0,0
id15133,0,0,0,0,0
id15134,1,1,0,0,0
id15136,1,0,0,0,0
id15138,0,0,0,0,0
id15140,0,0,0,0,0
id15141,0,0,0,0,0
id15142,0,1,0,0,0
id15143,0,0,0,0,0
id15145,1,1,0,0,0
id15148,1,1,0,0,0
id15149,1,0,0,0,0
id15150,0,0,0,0,0
id15151,0,0,0,1,0
id15152,0,0,0,0,0
id15154,1,0,0,0,0
id15155,0,0,0,0,0
id15156,0,0,0,0,0
id15158,0,0,0,0,0
id15159,0,0,0,0,0
id15160,0,0,0,0,0
id15161,0,0,0,0,0
id15162,0,2,0,1,0
id15165,1,1,0,0,0
id15166,1,1,0,0,0
id15167,0,0,0,0,0
id15168,1,0,0,0,0
id15171,0,0,0,0,0
id15172,0,0,0,0,0
id15174,1,0,0,0,0
id15175,0,0,0,0,0
id15176,0,0,0,0,0
id15177,1,1,0,0,0
id15178,0,0,0,0,0
id15179,0,0,0,0,0
id15182,0,0,0,0,0
id15183,0,0,0,0,0
id15185,0,0,0,0,0
id15186,2,0,0,0,0
id15187,1,0,0,0,0
id15188,1,0,0,0,0
id15189,1,0,0,0,0
id15191,1,0,0,0,0
id15192,1,1,0,0,0
id15195,0,0,0,0,0
id15196,1,0,0,0,0
id15197,1,0,0,0,0
id15198,0,0,0,0,0
id15199,0,0,0,0,0
id15202,1,0,0,0,0
id15203,0,0,0,0,0
id15204,0,0,0,0,0
id15205,3,0,0,0,0
id15206,0,0,0,0,0
id15207,0,0,0,1,0
id15208,1,1,0,0,0
id15210,0,0,0,0,0
id15212,0,1,0,0,0
id15213,0,0,0,1,0
id15214,0,0,0,0,0
id15216,0,0,0,1,0
id15217,0,0,0,0,0
id15218,1,0,0,0,0
id15219,0,0,0,0,0
id15221,1,0,0,1,0
id15222,0,0,0,0,0
id15223,0,0,0,0,0
id15225,0,0,0,0,0
id15226,0,0,0,0,0
id15227,2,0,0,1,0
id15228,1,0,0,1,0
id15230,0,0,0,0,0
id15232,0,0,0,1,0
id15235,1,0,0,1,0
id15240,0,0,0,0,0
id15241,1,0,0,0,0
id15244,0,1,0,0,0
id15245,1,0,0,0,0
id15246,0,0,0,0,0
id15247,1,0,0,0,0
id15250,1,1,0,0,0
id15252,1,0,0,0,0
id15253,1,1,0,0,0
id15254,0,0,0,0,0
id15255,0,2,0,0,0
id15256,0,1,0,0,0
id15257,1,0,0,0,0
id15258,0,1,0,0,0
id15259,0,0,0,0,0
id15261,2,0,0,0,0
id15262,0,0,1,0,0
id15263,3,2,2,0,0
id15265,0,0,0,0,0
id15266,0,0,0,0,0
id15267,1,0,0,0,0
id15268,2,0,0,1,0
id15269,0,0,0,0,0
id15270,1,0,0,0,0
id15272,0,1,0,0,0
id15273,1,0,0,0,0
id15274,1,0,0,0,0
id15275,0,1,0,0,0
id15276,0,0,0,0,0
id15278,1,0,0,0,0
id15279,0,0,0,0,0
id15280,0,1,0,1,0
id15281,1,0,0,0,0
id15282,0,0,0,0,0
id15283,0,0,0,0,0
id15284,0,0,0,0,0
id15286,1,0,0,0,0
id15287,0,1,0,0,0
id15289,2,0,0,0,0
id15291,0,0,1,0,0
id15292,0,0,0,0,0
id15293,0,0,0,0,0
id15294,0,0,0,0,0
id15295,1,1,0,2,0
id15296,0,0,0,0,0
id15297,1,0,0,1,0
id15298,1,0,0,0,0
id15299,0,1,0,0,0
id15300,2,0,0,0,0
id15301,0,0,0,0,0
id15304,0,0,0,1,0
id15305,0,0,0,0,0
id15306,1,0,0,0,0
id15307,0,0,0,1,0
id15308,0,0,0,0,0
id15309,0,0,0,0,0
id15311,0,0,0,0,0
id15312,0,0,0,0,0
id15313,0,1,0,0,0
id15314,2,0,0,0,0
id15315,2,0,0,0,0
id15316,1,1,0,0,0
id15317,0,0,0,1,0
id15318,0,0,0,0,0
id15321,0,0,0,1,0
id15322,1,0,0,0,0
id15324,0,1,1,0,0
id15325,0,0,0,0,0
id15326,0,0,0,0,0
id15328,0,0,0,0,0
id15330,1,0,0,0,0
id15331,1,0,0,0,0
id15334,0,0,0,0,0
id15337,0,0,0,0,1
id15338,1,0,0,0,0
id15339,1,1,0,0,0
id15342,2,1,0,0,0
id15343,0,0,0,0,0
id15344,0,0,0,0,0
id15345,0,0,0,0,0
id15346,0,0,0,0,0
id15347,0,0,0,0,0
id15348,1,0,0,0,0
id15350,0,0,0,0,0
id15352,0,0,0,0,0
id15353,1,2,0,0,0
id15354,0,0,0,0,0
id15356,1,0,0,0,0
id15357,0,0,0,0,0
id15358,1,0,0,0,0
id15360,0,2,0,0,0
id15365,0,0,0,0,0
id15366,0,0,0,0,0
id15367,0,0,0,0,0
id15368,0,0,0,0,0
id15369,0,0,0,0,0
id15370,0,0,0,0,0
id15371,0,0,0,0,0
id15372,0,0,0,0,0
id15373,0,1,0,0,0
id15374,1,0,0,1,0
id15376,0,0,0,0,0
id15379,1,0,0,0,0
id15380,0,0,0,0,0
id15382,0,0,0,0,0
id15383,0,0,0,0,0
id15385,1,1,0,0,0
id15387,0,0,0,0,0
id15389,1,0,0,0,0
id15390,0,0,0,1,1
id15391,0,0,0,0,0
id15393,0,0,0,0,0
id15395,0,0,0,0,0
id15396,0,0,0,0,0
id15397,0,0,0,0,0
id15398,1,0,0,0,0
id15399,0,0,0,0,1
id15400,0,2,0,0,0
id15401,0,0,0,0,0
id15403,0,1,0,0,0
id15405,1,0,0,0,0
id15406,0,0,0,0,0
id15407,1,0,0,0,0
id15408,1,0,0,0,0
id15409,2,1,1,0,1
id15410,0,0,0,1,0
id15411,2,2,0,0,0
id15413,0,0,0,1,0
id15415,2,1,0,0,0
id15416,1,0,0,1,0
id15417,0,0,0,0,0
id15418,0,1,0,0,0
id15419,1,0,0,0,0
id15421,0,0,0,0,0
id15422,0,0,0,0,0
id15423,1,0,0,1,0
id15424,0,0,0,0,0
id15425,0,0,0,0,0
id15426,0,1,0,0,0
id15431,0,0,0,0,0
id15432,0,0,0,0,0
id15433,0,0,0,0,0
id15434,2,0,0,0,0
id15435,1,1,0,0,0
id15436,2,1,0,0,0
id15439,0,0,0,0,0
id15440,0,0,0,0,0
id15443,0,0,0,0,0
id15444,0,0,0,0,0
id15445,0,1,0,0,0
id15446,0,0,0,0,0
id15447,1,1,0,0,0
id15451,1,0,0,0,0
id15452,0,0,0,0,0
id15453,2,2,0,0,0
id15454,0,0,0,0,0
id15455,0,0,0,0,1
id15457,0,0,0,0,0
id15461,0,0,0,0,0
id15462,0,0,0,0,0
id15463,0,1,0,0,0
id15464,1,0,0,1,0
id15465,0,0,0,0,0
id15466,1,0,0,0,0
id15467,2,0,0,0,0
id15468,1,1,0,0,0
id15470,0,0,0,0,0
id15472,0,0,0,0,0
id15473,1,0,0,1,0
id15474,0,0,0,0,0
id15475,0,0,0,0,0
id15477,0,1,0,0,0
id15478,2,1,0,0,0
id15480,0,0,0,0,0
id15484,1,1,0,0,0
id15485,1,0,0,0,0
id15486,0,0,0,0,0
id15487,0,1,0,1,0
id15489,0,0,0,0,0
id15490,0,0,0,0,0
id15491,0,0,0,0,0
id15492,1,0,0,0,0
id15493,0,2,0,0,0
id15494,1,0,0,0,0
id15495,1,0,0,0,0
id15498,0,0,0,0,0
id15499,0,0,0,0,0
id15500,0,0,0,0,0
id15501,0,0,1,0,0
id15504,0,1,1,0,0
id15506,0,1,0,0,0
id15507,0,0,0,0,0
id15508,2,0,0,0,0
id15509,0,0,1,1,0
id15510,0,0,0,1,0
id15511,0,0,0,0,0
id15512,0,0,0,0,0
id15514,0,0,0,0,0
id15515,1,2,0,0,0
id15516,1,0,0,1,0
id15517,0,0,0,0,0
id15519,0,0,0,0,0
id15520,1,1,0,0,0
id15522,0,0,0,0,0
id15523,2,0,0,0,0
id15524,2,1,0,0,0
id15525,0,0,0,0,0
id15527,2,0,0,1,0
id15528,0,1,0,0,0
id15531,0,0,0,0,0
id15532,0,0,0,0,0
id15533,0,0,0,0,0
id15534,0,1,0,0,0
id15535,1,0,0,0,0
id15536,1,0,0,0,0
id15537,1,0,0,0,0
id15538,0,0,0,0,0
id15542,0,1,1,1,0
id15547,0,0,0,0,0
id15548,0,0,0,0,0
id15550,0,0,0,0,0
id15551,0,0,0,0,0
id15554,0,0,0,0,0
id15555,0,0,0,0,0
id15556,1,0,0,0,0
id15557,0,0,0,0,0
id15558,1,1,0,2,0
id15559,1,0,0,0,0
id15561,1,0,0,0,0
id15562,0,1,0,0,0
id15564,0,0,0,1,0
id15565,0,1,0,1,0
id15566,0,0,1,0,0
id15567,0,0,0,0,0
id15568,0,2,0,0,0
id15570,0,0,0,0,0
id15573,0,0,0,0,0
id15574,0,1,0,1,0
id15576,1,1,0,0,0
id15577,1,0,0,0,0
id15578,0,0,0,0,0
id15580,0,0,0,0,0
id15581,0,0,0,0,0
id15584,1,0,2,0,0
id15585,0,0,0,0,0
id15586,2,0,0,0,0
id15587,1,0,0,0,0
id15588,0,1,0,0,0
id15589,0,0,0,0,0
id15592,0,0,0,0,0
id15593,0,0,0,0,0
id15594,0,0,0,0,0
id15595,1,0,0,0,0
id15596,2,0,0,0,0
id15597,0,1,0,0,0
id15598,0,0,0,0,0
id15599,0,0,0,0,0
id15600,0,0,0,0,0
id15601,0,0,0,0,0
id15603,0,0,0,0,0
id15604,0,0,0,0,0
id15606,3,0,0,0,0
id15607,0,1,0,1,0
id15610,0,0,0,0,1
id15613,0,0,0,0,0
id15615,1,0,0,0,0
id15617,0,0,0,0,0
id15618,2,2,0,0,0
id15619,0,0,0,1,0
id15620,0,0,0,0,0
id15621,0,0,0,0,0
id15622,1,0,0,1,0
id15627,0,0,0,0,0
id15628,0,0,0,0,0
id15629,0,0,0,0,0
id15630,0,2,0,0,0
id15632,1,0,0,1,0
id15634,1,0,0,0,0
id15635,1,0,0,0,0
id15636,1,0,0,0,0
id15637,0,0,0,0,0
id15638,1,0,0,0,0
id15639,1,0,0,0,0
id15640,0,0,0,0,0
id15641,0,0,0,0,0
id15642,0,0,0,0,0
id15643,0,0,0,0,0
id15644,0,0,0,0,0
id15646,0,0,0,0,0
id15647,1,0,0,0,0
id15648,0,0,1,0,0
id15649,0,1,0,0,1
id15650,0,0,0,0,0
id15651,0,3,0,0,0
id15652,0,0,0,0,0
id15656,0,0,0,0,0
id15657,1,0,0,0,0
id15658,3,0,0,0,0
id15660,0,0,0,1,0
id15661,0,1,0,0,0
id15662,0,0,0,0,0
id15663,0,0,0,0,0
id15665,0,0,0,0,0
id15668,0,0,0,0,0
id15669,1,0,0,0,0
id15670,0,1,0,0,0
id15671,0,0,0,0,0
id15674,0,0,0,0,0
id15675,0,0,0,0,0
id15676,1,0,0,0,0
id15679,0,0,0,0,0
id15680,0,1,0,0,0
id15681,3,0,0,1,0
id15683,0,0,0,0,0
id15686,0,0,0,0,0
id15689,0,0,0,0,0
id15691,1,1,0,0,0
id15692,0,0,0,1,0
id15693,0,0,0,0,0
id15694,0,0,0,0,0
id15695,0,1,0,0,0
id15696,0,0,0,0,0
id15698,0,0,0,0,0
id15699,1,0,0,0,0
id15700,0,0,0,0,0
id15701,0,0,0,0,0
id15702,0,1,0,0,0
id15703,0,0,0,0,0
id15704,0,0,0,0,0
id15705,0,1,1,0,0
id15706,0,0,0,0,0
id15709,0,0,0,0,0
id15710,2,1,0,0,0
id15711,2,0,0,0,0
id15712,0,1,0,0,0
id15713,1,0,0,1,0
id15714,3,0,0,0,0
id15717,0,2,0,0,0
id15720,0,0,0,0,0
id15722,0,0,0,0,0
id15725,1,0,0,0,0
id15728,1,0,0,0,0
id15729,0,1,0,0,0
id15730,0,0,0,0,0
id15731,0,0,0,0,0
id15735,0,0,0,0,0
id15736,1,0,0,0,0
id15737,0,0,0,0,0
id15739,1,0,0,0,0
id15740,0,0,0,0,0
id15741,1,0,0,0,0
id15743,0,0,0,0,0
id15744,0,0,1,0,0
id15745,0,0,1,0,0
id15746,0,0,0,0,0
id15747,0,0,0,0,0
id15749,0,1,0,0,0
id15750,0,1,0,0,0
id15754,1,1,0,0,0
id15755,0,0,0,1,0
id15756,0,0,0,0,0
id15757,0,0,0,0,0
id15759,0,1,0,0,0
id15760,1,0,0,0,0
id15761,0,1,0,0,0
id15762,0,0,0,1,0
id15764,0,0,0,1,0
id15766,0,1,0,0,0
id15767,0,1,0,0,0
id15768,0,0,0,0,0
id15769,2,0,0,1,0
id15770,0,1,0,0,0
id15771,0,0,0,0,0
id15772,2,0,0,0,0
id15773,0,0,0,0,0
id15774,0,2,0,0,0
id15775,0,1,0,0,0
id15778,0,0,0,0,0
id15779,1,0,0,0,0
id15780,0,0,0,0,0
id15782,1,0,0,0,0
id15783,1,1,0,1,0
id15784,0,0,0,0,0
id15786,0,0,0,0,0
id15787,0,0,0,0,0
id15788,0,0,0,0,0
id15789,0,1,0,1,0
id15790,0,0,0,0,0
id15792,2,0,0,0,0
id15795,3,1,0,0,0
id15796,0,0,0,0,0
id15797,0,0,0,0,0
id15802,0,1,0,0,0
id15803,2,1,0,0,0
id15805,1,0,0,0,0
id15806,1,0,0,0,0
id15807,0,0,0,1,0
id15808,0,0,0,0,0
id15809,0,0,0,1,0
id15810,0,1,0,0,0
id15811,0,0,0,0,0
id15812,0,0,0,0,0
