ID,word_count,syll_count,nsyll_per_word,nchar,nchar_per_word,tc_count,uc_count,punctuation_count,nStopWord,nUniqueWord,avg_word_length,ngt6lWord,unique_r,w_p,w_p_r,stop_r,w_p_stop,w_p_stop_r,num_words_upper_r,num_words_title_r,qualifier_count,thought_verbs_count,loud_verbs_count,neutral_verbs_count,quiet_verbs_count
id15657,38,52,1.368421052631579,197,5.184210526315789,1,2,3,24,33,4.131578947368421,7,0.868421052631579,35,0.9210526315789473,0.631578947368421,11,0.2894736842105263,0.05263157894736842,0.02631578947368421,1,0,0,0,0
id11356,9,12,1.3333333333333333,48,5.333333333333333,0,0,1,6,9,4.333333333333333,2,1,8,0.8888888888888888,0.6666666666666666,2,0.2222222222222222,0,0,0,0,0,0,0
id02612,23,33,1.434782608695652,124,5.391304347826087,5,0,3,13,20,4.304347826086956,6,0.8695652173913043,20,0.8695652173913043,0.5652173913043478,7,0.30434782608695654,0,0.21739130434782608,0,0,0,0,0
id02615,20,40,2,134,6.7,1,0,5,12,18,5.5,6,0.9,15,0.75,0.6,3,0.15,0,0.05,0,0,0,0,0
id06382,38,53,1.394736842105263,200,5.2631578947368425,3,0,4,26,34,4.184210526315789,5,0.8947368421052632,34,0.8947368421052632,0.6842105263157895,8,0.21052631578947367,0,0.07894736842105263,1,0,0,0,0
id18102,19,32,1.6842105263157894,113,5.947368421052632,2,0,3,11,16,4.842105263157895,7,0.8421052631578947,16,0.8421052631578947,0.5789473684210527,5,0.2631578947368421,0,0.10526315789473684,0,0,0,1,0
id15524,12,16,1.3333333333333333,61,5.083333333333333,1,0,1,10,12,4.083333333333333,2,1,11,0.9166666666666666,0.8333333333333334,1,0.08333333333333333,0,0.08333333333333333,2,1,0,0,0
id20797,24,31,1.2916666666666667,135,5.625,3,0,2,15,20,4.583333333333333,3,0.8333333333333334,22,0.9166666666666666,0.625,7,0.2916666666666667,0,0.125,0,0,0,0,0
id05512,25,36,1.44,139,5.56,1,0,3,14,23,4.48,4,0.92,22,0.88,0.56,8,0.32,0,0.04,1,0,0,0,0
id08325,30,37,1.2333333333333334,146,4.866666666666666,1,0,4,24,22,3.7666666666666666,2,0.7333333333333333,26,0.8666666666666667,0.8,2,0.06666666666666667,0,0.03333333333333333,2,0,0,1,0
id21357,27,35,1.2962962962962963,142,5.2592592592592595,0,0,3,21,24,4.185185185185185,6,0.8888888888888888,24,0.8888888888888888,0.7777777777777778,3,0.1111111111111111,0,0,2,0,0,0,0
id16431,5,8,1.6,25,5,1,0,1,3,5,4,1,1,4,0.8,0.6,1,0.2,0,0.2,0,0,0,0,0
id10064,27,32,1.1851851851851851,123,4.555555555555555,2,0,8,23,23,3.2962962962962963,2,0.8518518518518519,19,0.7037037037037037,0.8518518518518519,-4,-0.14814814814814814,0,0.07407407407407407,0,0,0,1,0
id11263,25,37,1.48,136,5.44,0,0,3,12,23,4.36,4,0.92,22,0.88,0.48,10,0.4,0,0,0,1,0,0,0
id17652,13,14,1.0769230769230769,64,4.923076923076923,2,0,1,8,13,3.923076923076923,1,1,12,0.9230769230769231,0.6153846153846154,4,0.3076923076923077,0,0.15384615384615385,0,0,1,0,0
id20550,10,13,1.3,45,4.5,1,0,1,7,10,3.5,1,1,9,0.9,0.7,2,0.2,0,0.1,0,0,0,0,0
id00991,16,20,1.25,87,5.4375,1,0,5,14,14,4.1875,2,0.875,11,0.6875,0.875,-3,-0.1875,0,0.0625,0,0,0,0,0
id17071,22,31,1.4090909090909092,116,5.2727272727272725,3,0,3,11,20,4.181818181818182,5,0.9090909090909091,19,0.8636363636363636,0.5,8,0.36363636363636365,0,0.13636363636363635,1,0,0,0,0
id24702,38,55,1.4473684210526316,208,5.473684210526316,6,0,7,20,32,4.315789473684211,7,0.8421052631578947,31,0.8157894736842105,0.5263157894736842,11,0.2894736842105263,0,0.15789473684210525,0,0,0,0,0
id27790,8,9,1.125,45,5.625,1,0,2,2,8,4.5,1,1,6,0.75,0.25,4,0.5,0,0.125,0,0,0,0,0
id04928,13,17,1.3076923076923077,67,5.153846153846154,1,0,1,9,11,4.153846153846154,2,0.8461538461538461,12,0.9230769230769231,0.6923076923076923,3,0.23076923076923078,0,0.07692307692307693,0,0,0,0,0
id09711,29,47,1.6206896551724137,171,5.896551724137931,2,0,1,16,28,4.896551724137931,7,0.9655172413793104,28,0.9655172413793104,0.5517241379310345,12,0.41379310344827586,0,0.06896551724137931,2,0,0,0,0
id10097,19,21,1.105263157894737,89,4.684210526315789,0,0,1,13,19,3.6842105263157894,1,1,18,0.9473684210526315,0.6842105263157895,5,0.2631578947368421,0,0,1,0,0,0,0
id15770,24,34,1.4166666666666667,130,5.416666666666667,0,0,3,14,23,4.333333333333333,5,0.9583333333333334,21,0.875,0.5833333333333334,7,0.2916666666666667,0,0,0,1,0,0,0
id00052,13,21,1.6153846153846154,70,5.384615384615385,1,0,2,10,9,4.3076923076923075,3,0.6923076923076923,11,0.8461538461538461,0.7692307692307693,1,0.07692307692307693,0,0.07692307692307693,0,0,0,0,0
id20748,82,141,1.7195121951219512,520,6.341463414634147,1,0,7,42,64,5.2682926829268295,25,0.7804878048780488,75,0.9146341463414634,0.5121951219512195,33,0.4024390243902439,0,0.012195121951219513,4,1,2,0,0
id09391,23,31,1.3478260869565217,124,5.391304347826087,3,0,1,12,19,4.391304347826087,3,0.8260869565217391,22,0.9565217391304348,0.5217391304347826,10,0.43478260869565216,0,0.13043478260869565,0,0,0,0,0
id19308,27,38,1.4074074074074074,160,5.925925925925926,0,0,2,12,26,4.888888888888889,7,0.9629629629629629,25,0.9259259259259259,0.4444444444444444,13,0.48148148148148145,0,0,0,0,0,0,0
id26933,11,21,1.9090909090909092,68,6.181818181818182,1,0,1,8,11,5.181818181818182,3,1,10,0.9090909090909091,0.7272727272727273,2,0.18181818181818182,0,0.09090909090909091,1,0,0,0,0
id20886,28,39,1.3928571428571428,145,5.178571428571429,1,0,1,19,26,4.178571428571429,3,0.9285714285714286,27,0.9642857142857143,0.6785714285714286,8,0.2857142857142857,0,0.03571428571428571,1,0,0,0,0
id00975,11,13,1.1818181818181819,52,4.7272727272727275,1,0,1,7,9,3.727272727272727,0,0.8181818181818182,10,0.9090909090909091,0.6363636363636364,3,0.2727272727272727,0,0.09090909090909091,0,0,0,0,0
id13021,11,14,1.2727272727272727,55,5,0,0,3,9,11,3.8181818181818183,2,1,8,0.7272727272727273,0.8181818181818182,-1,-0.09090909090909091,0,0,0,0,0,0,0
id17936,19,37,1.9473684210526316,130,6.842105263157895,2,0,2,8,19,5.7894736842105265,7,1,17,0.8947368421052632,0.42105263157894735,9,0.47368421052631576,0,0.10526315789473684,0,0,0,0,0
id16611,40,57,1.425,217,5.425,2,0,6,29,29,4.3,7,0.725,34,0.85,0.725,5,0.125,0,0.05,0,0,0,0,0
id10713,48,62,1.2916666666666667,242,5.041666666666667,3,0,3,31,41,4,6,0.8541666666666666,45,0.9375,0.6458333333333334,14,0.2916666666666667,0,0.0625,1,1,0,0,0
id20962,16,27,1.6875,98,6.125,1,0,3,13,16,5,6,1,13,0.8125,0.8125,0,0,0,0.0625,1,1,0,0,0
id13708,40,62,1.55,228,5.7,4,0,4,23,34,4.625,7,0.85,36,0.9,0.575,13,0.325,0,0.1,2,0,0,0,0
id01777,20,27,1.35,114,5.7,1,0,3,11,19,4.6,4,0.95,17,0.85,0.55,6,0.3,0,0.05,1,0,0,0,0
id07311,31,41,1.3225806451612903,160,5.161290322580645,0,0,3,19,23,4.096774193548387,3,0.7419354838709677,28,0.9032258064516129,0.6129032258064516,9,0.2903225806451613,0,0,0,0,0,0,0
id07895,28,38,1.3571428571428572,146,5.214285714285714,2,0,5,20,21,4.071428571428571,6,0.75,23,0.8214285714285714,0.7142857142857143,3,0.10714285714285714,0,0.07142857142857142,0,0,0,0,0
id14363,8,9,1.125,36,4.5,1,0,1,5,8,3.5,0,1,7,0.875,0.625,2,0.25,0,0.125,0,0,0,0,0
id00042,27,35,1.2962962962962963,136,5.037037037037037,1,0,7,21,25,3.814814814814815,2,0.9259259259259259,20,0.7407407407407407,0.7777777777777778,-1,-0.037037037037037035,0,0.037037037037037035,2,0,0,0,0
id15944,19,27,1.4210526315789473,100,5.2631578947368425,0,0,1,13,17,4.2631578947368425,5,0.8947368421052632,18,0.9473684210526315,0.6842105263157895,5,0.2631578947368421,0,0,1,1,0,0,0
id02400,29,27,0.9310344827586207,128,4.413793103448276,2,0,6,21,24,3.8461538461538463,2,0.8275862068965517,23,0.7931034482758621,0.7241379310344828,2,0.06896551724137931,0,0.06896551724137931,0,1,0,0,0
id16100,7,8,1.1428571428571428,32,4.571428571428571,0,0,1,5,7,3.5714285714285716,1,1,6,0.8571428571428571,0.7142857142857143,1,0.14285714285714285,0,0,0,0,0,0,0
id22138,12,17,1.4166666666666667,63,5.25,1,0,4,7,12,4,1,1,8,0.6666666666666666,0.5833333333333334,1,0.08333333333333333,0,0.08333333333333333,0,0,0,1,0
id12365,25,38,1.52,137,5.48,0,0,3,19,22,4.4,5,0.88,22,0.88,0.76,3,0.12,0,0,0,1,0,0,0
id22349,20,29,1.45,98,4.9,10,0,1,11,18,3.9,1,0.9,19,0.95,0.55,8,0.4,0,0.5,0,0,1,0,0
id07701,31,49,1.5806451612903225,183,5.903225806451613,1,0,4,21,30,4.806451612903226,7,0.967741935483871,27,0.8709677419354839,0.6774193548387096,6,0.1935483870967742,0,0.03225806451612903,0,0,1,0,0
id24632,17,27,1.588235294117647,100,5.882352941176471,2,0,5,9,16,4.647058823529412,6,0.9411764705882353,12,0.7058823529411765,0.5294117647058824,3,0.17647058823529413,0,0.11764705882352941,0,0,0,0,0
id00489,22,34,1.5454545454545454,126,5.7272727272727275,0,0,1,13,20,4.7272727272727275,6,0.9090909090909091,21,0.9545454545454546,0.5909090909090909,8,0.36363636363636365,0,0,0,0,0,1,0
id15533,28,36,1.2857142857142858,151,5.392857142857143,1,0,2,18,25,4.357142857142857,7,0.8928571428571429,26,0.9285714285714286,0.6428571428571429,8,0.2857142857142857,0,0.03571428571428571,0,0,0,0,0
id01533,26,42,1.6153846153846154,152,5.846153846153846,2,0,2,17,23,4.8076923076923075,7,0.8846153846153846,24,0.9230769230769231,0.6538461538461539,7,0.2692307692307692,0,0.07692307692307693,1,0,0,0,0
id20553,40,54,1.35,218,5.45,2,0,4,30,34,4.375,7,0.85,36,0.9,0.75,6,0.15,0,0.05,1,0,0,0,0
id19316,46,66,1.434782608695652,253,5.5,1,0,1,27,35,4.5,6,0.7608695652173914,45,0.9782608695652174,0.5869565217391305,18,0.391304347826087,0,0.021739130434782608,3,0,0,0,0
id24687,22,31,1.4090909090909092,122,5.545454545454546,1,0,2,11,21,4.5,4,0.9545454545454546,20,0.9090909090909091,0.5,9,0.4090909090909091,0,0.045454545454545456,1,0,0,0,0
id12878,25,28,1.12,116,4.64,0,0,3,19,21,3.56,1,0.84,22,0.88,0.76,3,0.12,0,0,0,0,0,0,0
id24582,9,12,1.3333333333333333,45,5,1,0,1,7,9,4,1,1,8,0.8888888888888888,0.7777777777777778,1,0.1111111111111111,0,0.1111111111111111,0,0,0,0,0
id24674,36,64,1.7777777777777777,231,6.416666666666667,3,0,4,15,33,5.333333333333333,10,0.9166666666666666,32,0.8888888888888888,0.4166666666666667,17,0.4722222222222222,0,0.08333333333333333,0,0,0,0,0
id23267,23,33,1.434782608695652,126,5.478260869565218,0,0,3,16,21,4.391304347826087,4,0.9130434782608695,20,0.8695652173913043,0.6956521739130435,4,0.17391304347826086,0,0,2,0,0,0,0
id07023,14,19,1.3571428571428572,84,6,1,0,4,9,12,4.785714285714286,2,0.8571428571428571,10,0.7142857142857143,0.6428571428571429,1,0.07142857142857142,0,0.07142857142857142,0,0,0,0,0
id24119,6,14,2.3333333333333335,45,7.5,1,0,1,4,6,6.5,3,1,5,0.8333333333333334,0.6666666666666666,1,0.16666666666666666,0,0.16666666666666666,1,0,0,0,0
id21034,53,65,1.2264150943396226,263,4.962264150943396,1,0,8,39,43,3.830188679245283,6,0.8113207547169812,45,0.8490566037735849,0.7358490566037735,6,0.11320754716981132,0,0.018867924528301886,2,0,0,0,0
id26787,37,53,1.4324324324324325,208,5.621621621621622,1,0,3,24,32,4.5675675675675675,7,0.8648648648648649,34,0.918918918918919,0.6486486486486487,10,0.2702702702702703,0,0.02702702702702703,0,0,0,0,0
id16693,28,46,1.6428571428571428,170,6.071428571428571,2,0,4,16,27,4.964285714285714,8,0.9642857142857143,24,0.8571428571428571,0.5714285714285714,8,0.2857142857142857,0,0.07142857142857142,0,1,0,0,0
id03030,31,41,1.3225806451612903,154,4.967741935483871,2,0,3,19,27,3.903225806451613,3,0.8709677419354839,28,0.9032258064516129,0.6129032258064516,9,0.2903225806451613,0,0.06451612903225806,0,1,0,0,0
id20822,11,17,1.5454545454545454,67,6.090909090909091,2,0,1,6,11,5.090909090909091,4,1,10,0.9090909090909091,0.5454545454545454,4,0.36363636363636365,0,0.18181818181818182,0,1,0,0,0
id07684,24,33,1.375,130,5.416666666666667,4,0,2,13,20,4.375,4,0.8333333333333334,22,0.9166666666666666,0.5416666666666666,9,0.375,0,0.16666666666666666,0,0,0,0,0
id06263,18,27,1.5,106,5.888888888888889,3,0,3,9,18,4.777777777777778,4,1,15,0.8333333333333334,0.5,6,0.3333333333333333,0,0.16666666666666666,1,0,0,0,0
id20672,15,21,1.4,79,5.266666666666667,2,0,1,10,14,4.266666666666667,3,0.9333333333333333,14,0.9333333333333333,0.6666666666666666,4,0.26666666666666666,0,0.13333333333333333,0,0,0,0,0
id19745,13,19,1.4615384615384615,76,5.846153846153846,1,0,1,7,13,4.846153846153846,5,1,12,0.9230769230769231,0.5384615384615384,5,0.38461538461538464,0,0.07692307692307693,0,0,0,0,0
id21738,7,12,1.7142857142857142,42,6,1,0,2,5,7,4.857142857142857,1,1,5,0.7142857142857143,0.7142857142857143,0,0,0,0.14285714285714285,1,0,0,0,0
id12308,26,31,1.1923076923076923,133,5.115384615384615,3,0,5,11,25,4.2,4,0.9615384615384616,21,0.8076923076923077,0.4230769230769231,10,0.38461538461538464,0,0.11538461538461539,0,1,0,0,0
id20175,13,24,1.8461538461538463,95,7.3076923076923075,1,0,4,6,13,6.076923076923077,5,1,9,0.6923076923076923,0.46153846153846156,3,0.23076923076923078,0,0.07692307692307693,0,0,0,0,0
id02812,81,115,1.4197530864197532,455,5.617283950617284,3,0,6,57,38,4.555555555555555,15,0.4691358024691358,75,0.9259259259259259,0.7037037037037037,18,0.2222222222222222,0,0.037037037037037035,0,1,0,0,0
id20576,29,41,1.4137931034482758,162,5.586206896551724,2,0,5,17,27,4.448275862068965,5,0.9310344827586207,24,0.8275862068965517,0.5862068965517241,7,0.2413793103448276,0,0.06896551724137931,0,0,0,1,0
id25755,29,44,1.5172413793103448,175,6.0344827586206895,1,0,5,17,29,4.896551724137931,7,1,24,0.8275862068965517,0.5862068965517241,7,0.2413793103448276,0,0.034482758620689655,0,0,0,0,0
id08174,24,32,1.3333333333333333,120,5,1,0,3,18,19,3.9166666666666665,5,0.7916666666666666,21,0.875,0.75,3,0.125,0,0.041666666666666664,1,0,0,0,0
id15746,4,5,1.25,24,6,0,0,1,2,4,5,1,1,3,0.75,0.5,1,0.25,0,0,0,0,0,0,0
id05814,69,105,1.5217391304347827,393,5.695652173913044,3,0,10,51,54,4.565217391304348,16,0.782608695652174,59,0.855072463768116,0.7391304347826086,8,0.11594202898550725,0,0.043478260869565216,1,1,0,0,0
id25717,49,70,1.4285714285714286,262,5.346938775510204,2,0,6,31,41,4.375,10,0.8367346938775511,43,0.8775510204081632,0.6326530612244898,12,0.24489795918367346,0,0.04081632653061224,0,1,0,1,0
id01904,38,43,1.131578947368421,178,4.684210526315789,2,0,8,14,32,3.8055555555555554,4,0.8421052631578947,30,0.7894736842105263,0.3684210526315789,16,0.42105263157894735,0,0.05263157894736842,0,0,1,0,0
id04351,14,18,1.2857142857142858,65,4.642857142857143,3,0,2,8,11,4,2,0.7857142857142857,12,0.8571428571428571,0.5714285714285714,4,0.2857142857142857,0,0.21428571428571427,0,0,0,0,0
id10191,17,21,1.2352941176470589,94,5.529411764705882,4,0,3,12,16,4.411764705882353,3,0.9411764705882353,14,0.8235294117647058,0.7058823529411765,2,0.11764705882352941,0,0.23529411764705882,0,0,0,0,0
id01515,20,25,1.25,98,4.9,1,0,3,15,18,3.8,3,0.9,17,0.85,0.75,2,0.1,0,0.05,1,0,0,0,0
id11628,32,50,1.5625,177,5.53125,1,0,4,19,27,4.4375,6,0.84375,28,0.875,0.59375,9,0.28125,0,0.03125,1,0,0,0,0
id25274,19,24,1.263157894736842,90,4.7368421052631575,1,0,1,10,16,3.736842105263158,0,0.8421052631578947,18,0.9473684210526315,0.5263157894736842,8,0.42105263157894735,0,0.05263157894736842,0,0,0,0,0
id25964,17,24,1.411764705882353,107,6.294117647058823,1,0,2,9,15,5.235294117647059,4,0.8823529411764706,15,0.8823529411764706,0.5294117647058824,6,0.35294117647058826,0,0.058823529411764705,1,0,0,0,0
id12188,9,12,1.3333333333333333,43,4.777777777777778,1,0,2,6,9,3.6666666666666665,0,1,7,0.7777777777777778,0.6666666666666666,1,0.1111111111111111,0,0.1111111111111111,0,1,0,0,0
id03685,43,73,1.697674418604651,286,6.651162790697675,1,0,5,20,41,5.558139534883721,12,0.9534883720930233,38,0.8837209302325582,0.46511627906976744,18,0.4186046511627907,0,0.023255813953488372,0,0,0,0,0
id00578,4,5,1.25,23,5.75,1,0,3,3,4,4.25,0,1,1,0.25,0.75,-2,-0.5,0,0.25,0,0,0,1,0
id05806,23,26,1.1304347826086956,109,4.739130434782608,3,0,2,14,21,3.6956521739130435,1,0.9130434782608695,21,0.9130434782608695,0.6086956521739131,7,0.30434782608695654,0,0.13043478260869565,0,0,0,0,0
id14305,137,161,1.1751824817518248,705,5.145985401459854,15,0,14,71,78,4.186567164179104,15,0.5693430656934306,123,0.8978102189781022,0.5182481751824818,52,0.3795620437956204,0,0.10948905109489052,0,2,1,0,0
id11953,36,47,1.3055555555555556,187,5.194444444444445,1,0,5,22,31,4.083333333333333,6,0.8611111111111112,31,0.8611111111111112,0.6111111111111112,9,0.25,0,0.027777777777777776,0,0,0,0,0
id05784,21,31,1.4761904761904763,120,5.714285714285714,0,0,3,15,20,4.619047619047619,3,0.9523809523809523,18,0.8571428571428571,0.7142857142857143,3,0.14285714285714285,0,0,0,0,0,0,0
id11980,18,21,1.1666666666666667,99,5.5,3,0,7,9,16,4.529411764705882,3,0.8888888888888888,11,0.6111111111111112,0.5,2,0.1111111111111111,0,0.16666666666666666,0,0,0,0,0
id16826,40,61,1.525,231,5.775,1,0,6,28,35,4.65,8,0.875,34,0.85,0.7,6,0.15,0,0.025,1,1,0,0,0
id11269,24,37,1.5416666666666667,135,5.625,1,0,1,15,21,4.625,5,0.875,23,0.9583333333333334,0.625,8,0.3333333333333333,0,0.041666666666666664,0,0,0,0,0
id16363,31,51,1.6451612903225807,181,5.838709677419355,2,0,2,19,28,4.806451612903226,7,0.9032258064516129,29,0.9354838709677419,0.6129032258064516,10,0.3225806451612903,0,0.06451612903225806,1,0,0,0,0
id18831,15,27,1.8,91,6.066666666666666,1,0,1,8,15,5.066666666666666,5,1,14,0.9333333333333333,0.5333333333333333,6,0.4,0,0.06666666666666667,1,0,0,0,0
id04990,36,49,1.3611111111111112,187,5.194444444444445,1,0,4,24,32,4.111111111111111,5,0.8888888888888888,32,0.8888888888888888,0.6666666666666666,8,0.2222222222222222,0,0.027777777777777776,2,0,0,1,0
id00480,13,19,1.4615384615384615,77,5.923076923076923,2,0,2,9,12,4.846153846153846,4,0.9230769230769231,11,0.8461538461538461,0.6923076923076923,2,0.15384615384615385,0,0.15384615384615385,0,1,0,0,0
id00776,20,28,1.4,106,5.3,1,0,4,16,19,4.15,4,0.95,16,0.8,0.8,0,0,0,0.05,0,0,0,0,0
id24352,25,39,1.56,148,5.92,1,0,3,14,22,4.84,8,0.88,22,0.88,0.56,8,0.32,0,0.04,0,0,0,0,0
id11743,24,29,1.2083333333333333,119,4.958333333333333,1,0,3,15,22,3.875,4,0.9166666666666666,21,0.875,0.625,6,0.25,0,0.041666666666666664,1,0,0,0,0
id02531,25,35,1.4,145,5.8,1,0,4,13,21,4.68,6,0.84,21,0.84,0.52,8,0.32,0,0.04,0,0,0,0,0
id21821,44,63,1.4318181818181819,277,6.295454545454546,3,0,7,23,39,5.325581395348837,12,0.8863636363636364,37,0.8409090909090909,0.5227272727272727,14,0.3181818181818182,0,0.06818181818181818,0,0,0,0,0
id18624,52,74,1.4230769230769231,286,5.5,6,0,4,29,41,4.4423076923076925,8,0.7884615384615384,48,0.9230769230769231,0.5576923076923077,19,0.36538461538461536,0,0.11538461538461539,0,0,0,0,0
id25265,13,16,1.2307692307692308,63,4.846153846153846,0,0,4,10,12,3.6153846153846154,2,0.9230769230769231,9,0.6923076923076923,0.7692307692307693,-1,-0.07692307692307693,0,0,0,1,0,0,0
id00800,11,12,1.0909090909090908,55,5,0,0,2,4,10,4.5,2,0.9090909090909091,9,0.8181818181818182,0.36363636363636365,5,0.45454545454545453,0,0,1,0,0,0,0
id25337,9,13,1.4444444444444444,45,5,1,0,1,7,9,4,1,1,8,0.8888888888888888,0.7777777777777778,1,0.1111111111111111,0,0.1111111111111111,0,0,0,0,0
id05196,8,13,1.625,43,5.375,1,0,1,4,8,4.375,2,1,7,0.875,0.5,3,0.375,0,0.125,0,0,0,0,0
id11542,45,58,1.288888888888889,238,5.288888888888889,1,0,4,30,35,4.222222222222222,3,0.7777777777777778,41,0.9111111111111111,0.6666666666666666,11,0.24444444444444444,0,0.022222222222222223,0,2,0,0,0
id26160,29,43,1.4827586206896552,164,5.655172413793103,2,0,3,18,27,4.586206896551724,7,0.9310344827586207,26,0.896551724137931,0.6206896551724138,8,0.27586206896551724,0,0.06896551724137931,0,0,0,0,0
id05970,32,40,1.25,150,4.6875,0,0,5,27,28,3.5625,2,0.875,27,0.84375,0.84375,0,0,0,0,1,0,0,1,0
id08371,59,73,1.2372881355932204,324,5.491525423728813,12,0,10,32,44,4.338983050847458,11,0.7457627118644068,49,0.8305084745762712,0.5423728813559322,17,0.288135593220339,0,0.2033898305084746,3,0,0,0,0
id17298,14,19,1.3571428571428572,72,5.142857142857143,2,0,1,9,13,4.142857142857143,2,0.9285714285714286,13,0.9285714285714286,0.6428571428571429,4,0.2857142857142857,0,0.14285714285714285,1,0,0,0,0
id24958,3,6,2,22,7.333333333333333,1,0,1,2,3,6.333333333333333,1,1,2,0.6666666666666666,0.6666666666666666,0,0,0,0.3333333333333333,0,1,0,0,0
id11814,40,77,1.925,258,6.45,1,0,6,24,31,5.325,14,0.775,34,0.85,0.6,10,0.25,0,0.025,0,0,0,0,0
id15252,37,65,1.7567567567567568,218,5.891891891891892,3,0,5,24,28,4.756756756756757,8,0.7567567567567568,32,0.8648648648648649,0.6486486486486487,8,0.21621621621621623,0,0.08108108108108109,1,0,0,0,0
id13418,10,14,1.4,58,5.8,2,0,3,4,10,4.6,2,1,7,0.7,0.4,3,0.3,0,0.2,0,0,0,0,0
id00505,15,21,1.4,80,5.333333333333333,4,0,2,9,15,4.266666666666667,3,1,13,0.8666666666666667,0.6,4,0.26666666666666666,0,0.26666666666666666,1,0,0,0,0
id21014,6,8,1.3333333333333333,35,5.833333333333333,0,0,4,4,6,3.8333333333333335,1,1,2,0.3333333333333333,0.6666666666666666,-2,-0.3333333333333333,0,0,0,0,0,0,0
id10296,17,26,1.5294117647058822,104,6.117647058823529,1,0,2,11,16,5.0588235294117645,4,0.9411764705882353,15,0.8823529411764706,0.6470588235294118,4,0.23529411764705882,0,0.058823529411764705,0,1,0,0,0
id17041,34,47,1.3823529411764706,176,5.176470588235294,1,0,4,22,29,4.2727272727272725,8,0.8529411764705882,30,0.8823529411764706,0.6470588235294118,8,0.23529411764705882,0,0.029411764705882353,0,0,0,0,0
id04866,22,29,1.3181818181818181,117,5.318181818181818,2,0,8,15,19,4,4,0.8636363636363636,14,0.6363636363636364,0.6818181818181818,-1,-0.045454545454545456,0,0.09090909090909091,0,0,0,0,0
id27272,18,23,1.2777777777777777,93,5.166666666666667,1,0,2,13,17,4.111111111111111,3,0.9444444444444444,16,0.8888888888888888,0.7222222222222222,3,0.16666666666666666,0,0.05555555555555555,0,1,0,0,0
id27068,26,36,1.3846153846153846,140,5.384615384615385,4,0,3,17,22,4.3076923076923075,7,0.8461538461538461,23,0.8846153846153846,0.6538461538461539,6,0.23076923076923078,0,0.15384615384615385,0,0,0,1,0
id17660,9,14,1.5555555555555556,44,4.888888888888889,1,0,1,6,8,3.888888888888889,1,0.8888888888888888,8,0.8888888888888888,0.6666666666666666,2,0.2222222222222222,0,0.1111111111111111,0,0,0,0,0
id05543,9,12,1.3333333333333333,45,5,2,0,1,7,8,4,2,0.8888888888888888,8,0.8888888888888888,0.7777777777777778,1,0.1111111111111111,0,0.2222222222222222,1,0,0,0,0
id27912,27,49,1.8148148148148149,164,6.074074074074074,1,0,2,17,25,5.037037037037037,8,0.9259259259259259,25,0.9259259259259259,0.6296296296296297,8,0.2962962962962963,0,0.037037037037037035,1,0,0,0,0
id16357,41,55,1.3414634146341464,220,5.365853658536586,2,0,8,22,34,4.195121951219512,8,0.8292682926829268,33,0.8048780487804879,0.5365853658536586,11,0.2682926829268293,0,0.04878048780487805,1,0,0,0,0
id27082,6,7,1.1666666666666667,26,4.333333333333333,1,0,1,4,6,3.3333333333333335,1,1,5,0.8333333333333334,0.6666666666666666,1,0.16666666666666666,0,0.16666666666666666,0,0,0,0,0
id23613,42,62,1.4761904761904763,249,5.928571428571429,1,0,6,25,35,4.809523809523809,8,0.8333333333333334,36,0.8571428571428571,0.5952380952380952,11,0.2619047619047619,0,0.023809523809523808,0,2,0,0,0
id00947,42,71,1.6904761904761905,278,6.619047619047619,1,0,5,16,34,5.7073170731707314,15,0.8095238095238095,37,0.8809523809523809,0.38095238095238093,21,0.5,0,0.023809523809523808,0,0,0,0,0
id19579,29,46,1.5862068965517242,172,5.931034482758621,5,0,4,14,27,4.827586206896552,8,0.9310344827586207,25,0.8620689655172413,0.4827586206896552,11,0.3793103448275862,0,0.1724137931034483,0,0,0,0,0
id19987,24,37,1.5416666666666667,139,5.791666666666667,1,0,3,16,23,4.708333333333333,6,0.9583333333333334,21,0.875,0.6666666666666666,5,0.20833333333333334,0,0.041666666666666664,1,0,0,0,0
id18370,12,17,1.4166666666666667,63,5.25,1,0,1,7,11,4.25,2,0.9166666666666666,11,0.9166666666666666,0.5833333333333334,4,0.3333333333333333,0,0.08333333333333333,0,1,0,0,0
id18784,23,29,1.2608695652173914,115,5,1,0,2,15,21,3.9565217391304346,1,0.9130434782608695,21,0.9130434782608695,0.6521739130434783,6,0.2608695652173913,0,0.043478260869565216,0,0,0,0,0
id06834,41,57,1.3902439024390243,226,5.512195121951219,2,0,5,23,37,4.575,8,0.9024390243902439,36,0.8780487804878049,0.5609756097560976,13,0.3170731707317073,0,0.04878048780487805,0,0,0,0,0
id16207,30,39,1.3,165,5.5,1,0,4,21,28,4.4,4,0.9333333333333333,26,0.8666666666666667,0.7,5,0.16666666666666666,0,0.03333333333333333,0,0,0,0,0
id09015,19,26,1.368421052631579,102,5.368421052631579,0,0,3,11,16,4.611111111111111,5,0.8421052631578947,16,0.8421052631578947,0.5789473684210527,5,0.2631578947368421,0,0,0,0,0,0,0
id05989,22,34,1.5454545454545454,131,5.954545454545454,1,0,3,10,20,5.190476190476191,7,0.9090909090909091,19,0.8636363636363636,0.45454545454545453,9,0.4090909090909091,0,0.045454545454545456,0,0,0,0,0
